nohup: ignoring input
INFO:root:
CUDNN VERSION: 8500
INFO:root:Loading train dataset
INFO:root:Avaliable images: 60000
INFO:root:Running on 10000 images
INFO:root:building database...
PID:  2346548
  0%|          | 0/10000 [00:00<?, ?it/s]
  5%|5         | 519/10000 [00:00<00:01, 5188.62it/s]
 10%|#         | 1038/10000 [00:00<00:01, 5185.25it/s]
 16%|#5        | 1584/10000 [00:00<00:01, 5310.22it/s]
 21%|##1       | 2117/10000 [00:00<00:01, 5317.26it/s]
 27%|##6       | 2673/10000 [00:00<00:01, 5403.78it/s]
 32%|###2      | 3234/10000 [00:00<00:01, 5472.74it/s]
 38%|###7      | 3782/10000 [00:00<00:01, 5434.06it/s]
 43%|####3     | 4332/10000 [00:00<00:01, 5452.46it/s]
 49%|####8     | 4878/10000 [00:00<00:00, 5394.46it/s]
 54%|#####4    | 5418/10000 [00:01<00:01, 4343.87it/s]
 59%|#####9    | 5925/10000 [00:01<00:00, 4530.12it/s]
 65%|######4   | 6470/10000 [00:01<00:00, 4778.99it/s]
 70%|#######   | 7009/10000 [00:01<00:00, 4947.61it/s]
 75%|#######5  | 7540/10000 [00:01<00:00, 5047.98it/s]
 81%|########  | 8065/10000 [00:01<00:00, 5102.65it/s]
 86%|########5 | 8587/10000 [00:01<00:00, 5136.60it/s]
 91%|#########1| 9138/10000 [00:01<00:00, 5246.20it/s]
 97%|#########6| 9679/10000 [00:01<00:00, 5292.14it/s]
100%|##########| 10000/10000 [00:01<00:00, 5132.37it/s]
INFO:root:database build finish
INFO:root:Using MUNIT output from /mnt/raid/home/eyal_michaeli/git/imaginaire/logs/2023_0421_1405_28_ampO1_lower_LR/inference_cp_400k_style_std_1.5_on_new_10k/
INFO:root:Loading validation dataset
INFO:root:Avaliable images: 10000
INFO:root:Running on 3300 images
INFO:root:building database...
  0%|          | 0/3300 [00:00<?, ?it/s]
 16%|#5        | 520/3300 [00:00<00:00, 5194.21it/s]
 32%|###2      | 1069/3300 [00:00<00:00, 5361.99it/s]
 49%|####8     | 1606/3300 [00:00<00:00, 5300.14it/s]
 66%|######6   | 2192/3300 [00:00<00:00, 5514.20it/s]
 83%|########3 | 2744/3300 [00:00<00:00, 5423.52it/s]
100%|#########9| 3287/3300 [00:00<00:00, 5412.31it/s]
100%|##########| 3300/3300 [00:00<00:00, 5392.93it/s]
INFO:root:database build finish
INFO:root:Not using MUNIT output
INFO:root:[Warning] Ignoring Error(s) in loading state_dict for HybridNetsBackbone:
	size mismatch for classifier.header.pointwise_conv.conv.weight: copying a param with shape torch.Size([9, 160, 1, 1]) from checkpoint, the shape in current model is torch.Size([36, 160, 1, 1]).
	size mismatch for classifier.header.pointwise_conv.conv.bias: copying a param with shape torch.Size([9]) from checkpoint, the shape in current model is torch.Size([36]).
INFO:root:[Warning] Don't panic if you see this, this might be because you load a pretrained weights with different number of classes. The rest of the weights should be loaded already.
INFO:root:[Info] Successfully!!!
INFO:root:Epoch 1/50
  0%|          | 0/625 [00:00<?, ?it/s]
  0%|          | 1/625 [00:21<3:45:29, 21.68s/it]
  3%|3         | 21/625 [00:36<10:03,  1.00it/s]
  4%|3         | 22/625 [00:36<08:29,  1.18it/s]
  4%|3         | 23/625 [00:37<07:10,  1.40it/s]
  4%|3         | 24/625 [00:37<06:12,  1.61it/s]
  4%|4         | 25/625 [00:45<27:37,  2.76s/it]
  4%|4         | 26/625 [00:45<20:33,  2.06s/it]
  4%|4         | 27/625 [00:46<15:29,  1.55s/it]
  4%|4         | 28/625 [00:46<12:02,  1.21s/it]
  5%|4         | 29/625 [00:47<09:44,  1.02it/s]
  5%|4         | 30/625 [00:47<07:58,  1.24it/s]
  5%|4         | 31/625 [00:47<06:44,  1.47it/s]
  5%|5         | 32/625 [00:48<05:42,  1.73it/s]
  5%|5         | 33/625 [00:56<27:53,  2.83s/it]
  5%|5         | 34/625 [00:56<20:48,  2.11s/it]
  6%|5         | 35/625 [00:57<15:42,  1.60s/it]
  6%|5         | 36/625 [00:57<12:26,  1.27s/it]
  6%|5         | 37/625 [00:58<09:57,  1.02s/it]
  6%|6         | 38/625 [00:58<08:11,  1.19it/s]
  6%|6         | 39/625 [00:58<06:48,  1.43it/s]
  6%|6         | 40/625 [00:59<05:57,  1.64it/s]
  7%|6         | 41/625 [01:07<28:08,  2.89s/it]
  7%|6         | 42/625 [01:07<20:52,  2.15s/it]
  7%|6         | 43/625 [01:08<15:52,  1.64s/it]
  7%|7         | 44/625 [01:08<12:13,  1.26s/it]
  7%|7         | 45/625 [01:09<09:41,  1.00s/it]
  7%|7         | 46/625 [01:09<07:59,  1.21it/s]
  8%|7         | 47/625 [01:10<07:03,  1.36it/s]
  8%|7         | 48/625 [01:10<06:13,  1.55it/s]
  8%|7         | 49/625 [01:18<27:04,  2.82s/it]
  8%|8         | 50/625 [01:18<20:45,  2.17s/it]INFO:root:Step: 18800. Epoch: 31/50. Iteration: 51/625. Cls loss: 289.540. Reg loss: 3.298. Seg loss: 0.297. Total loss: 293.135

  8%|8         | 51/625 [01:19<15:27,  1.62s/it]
  8%|8         | 52/625 [01:19<11:50,  1.24s/it]
  8%|8         | 53/625 [01:20<09:36,  1.01s/it]
  9%|8         | 54/625 [01:20<08:01,  1.19it/s]
  9%|8         | 55/625 [01:20<06:40,  1.42it/s]
  9%|8         | 56/625 [01:21<05:43,  1.66it/s]
  9%|9         | 57/625 [01:29<26:27,  2.79s/it]
  9%|9         | 58/625 [01:29<19:43,  2.09s/it]
  9%|9         | 59/625 [01:30<14:53,  1.58s/it]
 10%|9         | 60/625 [01:30<11:44,  1.25s/it]
 10%|9         | 61/625 [01:31<09:36,  1.02s/it]
 10%|9         | 62/625 [01:31<07:53,  1.19it/s]
 10%|#         | 63/625 [01:31<06:36,  1.42it/s]
 10%|#         | 64/625 [01:32<05:42,  1.64it/s]
 10%|#         | 65/625 [01:39<25:13,  2.70s/it]
 11%|#         | 66/625 [01:40<19:10,  2.06s/it]
 11%|#         | 67/625 [01:40<14:35,  1.57s/it]
 11%|#         | 68/625 [01:41<11:22,  1.23s/it]
 11%|#1        | 69/625 [01:41<08:59,  1.03it/s]
 11%|#1        | 70/625 [01:41<07:18,  1.26it/s]
 11%|#1        | 71/625 [01:42<06:05,  1.51it/s]
 12%|#1        | 72/625 [01:42<05:32,  1.66it/s]
 12%|#1        | 73/625 [01:51<26:46,  2.91s/it]
 12%|#1        | 74/625 [01:51<20:02,  2.18s/it]
 12%|#2        | 75/625 [01:52<15:13,  1.66s/it]
 12%|#2        | 76/625 [01:52<11:32,  1.26s/it]
 12%|#2        | 77/625 [01:52<09:00,  1.01it/s]
 12%|#2        | 78/625 [01:53<07:20,  1.24it/s]
 13%|#2        | 79/625 [01:53<06:33,  1.39it/s]
 13%|#2        | 80/625 [01:54<05:45,  1.58it/s]
 13%|#2        | 81/625 [02:01<25:32,  2.82s/it]
 13%|#3        | 82/625 [02:02<19:12,  2.12s/it]
 13%|#3        | 83/625 [02:02<14:31,  1.61s/it]
 13%|#3        | 84/625 [02:03<11:11,  1.24s/it]
 14%|#3        | 85/625 [02:03<08:51,  1.02it/s]
 14%|#3        | 86/625 [02:04<07:17,  1.23it/s]
 14%|#3        | 87/625 [02:04<06:05,  1.47it/s]
 14%|#4        | 88/625 [02:04<05:09,  1.74it/s]
 14%|#4        | 89/625 [02:12<25:09,  2.82s/it]
 14%|#4        | 90/625 [02:13<19:30,  2.19s/it]
 15%|#4        | 91/625 [02:13<14:49,  1.67s/it]
 15%|#4        | 92/625 [02:14<11:39,  1.31s/it]
 15%|#4        | 93/625 [02:14<09:16,  1.05s/it]
 15%|#5        | 94/625 [02:15<07:28,  1.19it/s]
 15%|#5        | 95/625 [02:15<06:09,  1.43it/s]
 15%|#5        | 96/625 [02:16<05:22,  1.64it/s]
 16%|#5        | 97/625 [02:24<24:57,  2.84s/it]
 16%|#5        | 98/625 [02:24<19:07,  2.18s/it]
 16%|#5        | 99/625 [02:25<14:30,  1.66s/it]
 16%|#6        | 100/625 [02:25<11:06,  1.27s/it]
 16%|#6        | 101/625 [02:26<09:31,  1.09s/it]
 16%|#6        | 102/625 [02:26<07:58,  1.09it/s]
 16%|#6        | 103/625 [02:27<06:42,  1.30it/s]
 17%|#6        | 104/625 [02:27<05:48,  1.49it/s]
 17%|#6        | 105/625 [02:35<24:01,  2.77s/it]
 17%|#6        | 106/625 [02:35<18:01,  2.08s/it]
 17%|#7        | 107/625 [02:36<13:29,  1.56s/it]
 17%|#7        | 108/625 [02:36<10:20,  1.20s/it]
 17%|#7        | 109/625 [02:36<08:22,  1.03it/s]
 18%|#7        | 110/625 [02:37<06:59,  1.23it/s]
 18%|#7        | 111/625 [02:37<05:50,  1.47it/s]
 18%|#7        | 112/625 [02:38<05:03,  1.69it/s]
 18%|#8        | 113/625 [02:45<23:15,  2.73s/it]
 18%|#8        | 114/625 [02:46<18:09,  2.13s/it]
 18%|#8        | 115/625 [02:46<13:40,  1.61s/it]
 19%|#8        | 116/625 [02:47<10:45,  1.27s/it]
 19%|#8        | 117/625 [02:47<08:35,  1.02s/it]
 19%|#8        | 118/625 [02:48<06:54,  1.22it/s]
 19%|#9        | 119/625 [02:48<05:39,  1.49it/s]
 19%|#9        | 120/625 [02:48<04:56,  1.70it/s]
 19%|#9        | 121/625 [02:56<22:58,  2.73s/it]
 20%|#9        | 122/625 [02:57<18:32,  2.21s/it]
 20%|#9        | 123/625 [02:58<14:03,  1.68s/it]
 20%|#9        | 124/625 [02:58<10:45,  1.29s/it]
 20%|##        | 125/625 [02:58<08:35,  1.03s/it]
 20%|##        | 126/625 [02:59<07:03,  1.18it/s]
 20%|##        | 127/625 [02:59<06:01,  1.38it/s]
 20%|##        | 128/625 [03:00<05:14,  1.58it/s]
 21%|##        | 129/625 [03:07<20:54,  2.53s/it]
 21%|##        | 130/625 [03:08<18:06,  2.19s/it]
 21%|##        | 131/625 [03:08<13:34,  1.65s/it]
 21%|##1       | 132/625 [03:09<10:26,  1.27s/it]
 21%|##1       | 133/625 [03:09<08:21,  1.02s/it]
 21%|##1       | 134/625 [03:10<07:00,  1.17it/s]
 22%|##1       | 135/625 [03:10<05:47,  1.41it/s]
 22%|##1       | 136/625 [03:10<04:53,  1.66it/s]
 22%|##1       | 137/625 [03:17<20:40,  2.54s/it]
 22%|##2       | 138/625 [03:19<17:57,  2.21s/it]
 22%|##2       | 139/625 [03:19<13:19,  1.65s/it]
 22%|##2       | 140/625 [03:20<10:19,  1.28s/it]
 23%|##2       | 141/625 [03:20<08:17,  1.03s/it]
 23%|##2       | 142/625 [03:20<06:49,  1.18it/s]
 23%|##2       | 143/625 [03:21<05:44,  1.40it/s]
 23%|##3       | 144/625 [03:21<04:55,  1.63it/s]
 23%|##3       | 145/625 [03:25<12:47,  1.60s/it]
 23%|##3       | 146/625 [03:26<10:37,  1.33s/it]
 24%|##3       | 147/625 [03:26<08:32,  1.07s/it]
 24%|##3       | 148/625 [03:27<06:58,  1.14it/s]
 24%|##3       | 149/625 [03:27<05:49,  1.36it/s]
 24%|##4       | 150/625 [03:28<05:01,  1.57it/s]INFO:root:Step: 18900. Epoch: 31/50. Iteration: 151/625. Cls loss: 360.703. Reg loss: 2.874. Seg loss: 0.386. Total loss: 363.962

 24%|##4       | 151/625 [03:28<04:33,  1.73it/s]
 24%|##4       | 152/625 [03:28<04:07,  1.91it/s]
 24%|##4       | 153/625 [03:33<13:48,  1.75s/it]
 25%|##4       | 154/625 [03:34<12:14,  1.56s/it]
 25%|##4       | 155/625 [03:35<09:41,  1.24s/it]
 25%|##4       | 156/625 [03:35<07:51,  1.01s/it]
 25%|##5       | 157/625 [03:36<06:25,  1.21it/s]
 25%|##5       | 158/625 [03:36<05:22,  1.45it/s]
 25%|##5       | 159/625 [03:36<04:37,  1.68it/s]
 26%|##5       | 160/625 [03:37<04:15,  1.82it/s]
 26%|##5       | 161/625 [03:43<18:37,  2.41s/it]
 26%|##5       | 162/625 [03:44<14:48,  1.92s/it]
 26%|##6       | 163/625 [03:45<11:08,  1.45s/it]
 26%|##6       | 164/625 [03:45<08:43,  1.14s/it]
 26%|##6       | 165/625 [03:45<07:13,  1.06it/s]
 27%|##6       | 166/625 [03:46<05:58,  1.28it/s]
 27%|##6       | 167/625 [03:46<05:05,  1.50it/s]
 27%|##6       | 168/625 [03:47<04:26,  1.71it/s]
 27%|##7       | 169/625 [03:54<19:01,  2.50s/it]
 27%|##7       | 170/625 [03:55<15:18,  2.02s/it]
 27%|##7       | 171/625 [03:55<11:35,  1.53s/it]
 28%|##7       | 172/625 [03:55<08:56,  1.18s/it]
 28%|##7       | 173/625 [03:56<07:21,  1.02it/s]
 28%|##7       | 174/625 [03:56<06:08,  1.22it/s]
 28%|##8       | 175/625 [03:57<05:08,  1.46it/s]
 28%|##8       | 176/625 [03:57<04:28,  1.67it/s]
 28%|##8       | 177/625 [04:05<20:21,  2.73s/it]
 28%|##8       | 178/625 [04:05<15:07,  2.03s/it]
 29%|##8       | 179/625 [04:06<11:26,  1.54s/it]
 29%|##8       | 180/625 [04:06<08:56,  1.21s/it]
 29%|##8       | 181/625 [04:06<07:08,  1.04it/s]
 29%|##9       | 182/625 [04:07<05:48,  1.27it/s]
 29%|##9       | 183/625 [04:07<04:53,  1.50it/s]
 29%|##9       | 184/625 [04:07<04:15,  1.73it/s]
 30%|##9       | 185/625 [04:15<19:41,  2.69s/it]
 30%|##9       | 186/625 [04:15<14:37,  2.00s/it]
 30%|##9       | 187/625 [04:16<11:01,  1.51s/it]
 30%|###       | 188/625 [04:16<08:42,  1.20s/it]
 30%|###       | 189/625 [04:17<07:09,  1.02it/s]
 30%|###       | 190/625 [04:17<05:50,  1.24it/s]
 31%|###       | 191/625 [04:18<04:57,  1.46it/s]
 31%|###       | 192/625 [04:18<04:18,  1.68it/s]
 31%|###       | 193/625 [04:25<19:02,  2.65s/it]
 31%|###1      | 194/625 [04:26<14:24,  2.01s/it]
 31%|###1      | 195/625 [04:26<10:54,  1.52s/it]
 31%|###1      | 196/625 [04:27<08:39,  1.21s/it]
 32%|###1      | 197/625 [04:27<07:02,  1.01it/s]
 32%|###1      | 198/625 [04:28<05:46,  1.23it/s]
 32%|###1      | 199/625 [04:28<04:49,  1.47it/s]
 32%|###2      | 200/625 [04:28<04:13,  1.67it/s]
 32%|###2      | 201/625 [04:36<18:37,  2.64s/it]
 32%|###2      | 202/625 [04:37<14:56,  2.12s/it]
 32%|###2      | 203/625 [04:37<11:24,  1.62s/it]
 33%|###2      | 204/625 [04:38<08:42,  1.24s/it]
 33%|###2      | 205/625 [04:38<06:49,  1.03it/s]
 33%|###2      | 206/625 [04:38<05:35,  1.25it/s]
 33%|###3      | 207/625 [04:39<04:41,  1.49it/s]
 33%|###3      | 208/625 [04:39<04:08,  1.68it/s]
 33%|###3      | 209/625 [04:46<18:07,  2.61s/it]
 34%|###3      | 210/625 [04:47<14:33,  2.10s/it]
 34%|###3      | 211/625 [04:48<10:57,  1.59s/it]
 34%|###3      | 212/625 [04:48<08:35,  1.25s/it]
 34%|###4      | 213/625 [04:49<06:46,  1.01it/s]
 34%|###4      | 214/625 [04:49<05:30,  1.24it/s]
 34%|###4      | 215/625 [04:49<04:41,  1.46it/s]
 35%|###4      | 216/625 [04:50<04:11,  1.63it/s]
 35%|###4      | 217/625 [04:57<17:06,  2.52s/it]
 35%|###4      | 218/625 [04:57<13:30,  1.99s/it]
 35%|###5      | 219/625 [04:58<10:19,  1.53s/it]
 35%|###5      | 220/625 [04:58<08:14,  1.22s/it]
 35%|###5      | 221/625 [04:59<06:36,  1.02it/s]
 36%|###5      | 222/625 [04:59<05:27,  1.23it/s]
 36%|###5      | 223/625 [05:00<04:34,  1.46it/s]
 36%|###5      | 224/625 [05:00<04:07,  1.62it/s]
 36%|###6      | 225/625 [05:07<16:41,  2.50s/it]
 36%|###6      | 226/625 [05:08<13:10,  1.98s/it]
 36%|###6      | 227/625 [05:08<09:55,  1.50s/it]
 36%|###6      | 228/625 [05:09<07:38,  1.16s/it]
 37%|###6      | 229/625 [05:09<06:01,  1.10it/s]
 37%|###6      | 230/625 [05:09<04:55,  1.33it/s]
 37%|###6      | 231/625 [05:10<04:12,  1.56it/s]
 37%|###7      | 232/625 [05:10<03:38,  1.80it/s]
 37%|###7      | 233/625 [05:18<17:19,  2.65s/it]
 37%|###7      | 234/625 [05:18<13:44,  2.11s/it]
 38%|###7      | 235/625 [05:19<10:32,  1.62s/it]
 38%|###7      | 236/625 [05:19<08:14,  1.27s/it]
 38%|###7      | 237/625 [05:20<06:29,  1.00s/it]
 38%|###8      | 238/625 [05:20<05:09,  1.25it/s]
 38%|###8      | 239/625 [05:20<04:14,  1.52it/s]
 38%|###8      | 240/625 [05:21<03:41,  1.74it/s]
 39%|###8      | 241/625 [05:28<16:15,  2.54s/it]
 39%|###8      | 242/625 [05:29<12:48,  2.01s/it]
 39%|###8      | 243/625 [05:29<09:41,  1.52s/it]
 39%|###9      | 244/625 [05:29<07:38,  1.20s/it]
 39%|###9      | 245/625 [05:30<06:04,  1.04it/s]
 39%|###9      | 246/625 [05:30<05:18,  1.19it/s]
 40%|###9      | 247/625 [05:31<04:23,  1.43it/s]
 40%|###9      | 248/625 [05:31<03:51,  1.63it/s]
 40%|###9      | 249/625 [05:39<16:27,  2.63s/it]INFO:root:Saved checkpoint to: ./logs/onlybdd10k_FT_v0_bs_16_with_MUNIT_5_outputs/2023_0504_0918_42/checkpoints/hybridnets-d3_30_19000.pth

 40%|####      | 250/625 [05:39<13:16,  2.12s/it]INFO:root:Step: 19000. Epoch: 31/50. Iteration: 251/625. Cls loss: 321.338. Reg loss: 2.238. Seg loss: 0.242. Total loss: 323.818

 40%|####      | 251/625 [05:40<10:07,  1.62s/it]
 40%|####      | 252/625 [05:40<07:50,  1.26s/it]
 40%|####      | 253/625 [05:41<06:14,  1.01s/it]
 41%|####      | 254/625 [05:41<05:04,  1.22it/s]
 41%|####      | 255/625 [05:42<04:26,  1.39it/s]
 41%|####      | 256/625 [05:42<03:58,  1.55it/s]
 41%|####1     | 257/625 [05:49<15:18,  2.50s/it]
 41%|####1     | 258/625 [05:50<12:31,  2.05s/it]
 41%|####1     | 259/625 [05:50<09:26,  1.55s/it]
 42%|####1     | 260/625 [05:51<07:17,  1.20s/it]
 42%|####1     | 261/625 [05:51<05:45,  1.05it/s]
 42%|####1     | 262/625 [05:51<04:39,  1.30it/s]
 42%|####2     | 263/625 [05:52<04:09,  1.45it/s]
 42%|####2     | 264/625 [05:52<03:43,  1.62it/s]
 42%|####2     | 265/625 [05:59<15:24,  2.57s/it]
 43%|####2     | 266/625 [06:01<12:44,  2.13s/it]
 43%|####2     | 267/625 [06:01<09:36,  1.61s/it]
 43%|####2     | 268/625 [06:01<07:23,  1.24s/it]
 43%|####3     | 269/625 [06:02<05:45,  1.03it/s]
 43%|####3     | 270/625 [06:02<04:49,  1.23it/s]
 43%|####3     | 271/625 [06:03<04:14,  1.39it/s]
 44%|####3     | 272/625 [06:03<03:40,  1.60it/s]
 44%|####3     | 273/625 [06:10<15:07,  2.58s/it]
 44%|####3     | 274/625 [06:11<12:24,  2.12s/it]
 44%|####4     | 275/625 [06:12<09:15,  1.59s/it]
 44%|####4     | 276/625 [06:12<07:06,  1.22s/it]
 44%|####4     | 277/625 [06:12<05:42,  1.02it/s]
 44%|####4     | 278/625 [06:13<04:53,  1.18it/s]
 45%|####4     | 279/625 [06:13<04:08,  1.39it/s]
 45%|####4     | 280/625 [06:14<03:33,  1.62it/s]
 45%|####4     | 281/625 [06:21<14:44,  2.57s/it]
 45%|####5     | 282/625 [06:22<11:29,  2.01s/it]
 45%|####5     | 283/625 [06:22<08:42,  1.53s/it]
 45%|####5     | 284/625 [06:22<06:45,  1.19s/it]
 46%|####5     | 285/625 [06:23<05:31,  1.03it/s]
 46%|####5     | 286/625 [06:23<04:40,  1.21it/s]
 46%|####5     | 287/625 [06:24<03:59,  1.41it/s]
 46%|####6     | 288/625 [06:24<03:25,  1.64it/s]
 46%|####6     | 289/625 [06:31<14:30,  2.59s/it]
 46%|####6     | 290/625 [06:32<11:13,  2.01s/it]
 47%|####6     | 291/625 [06:32<08:29,  1.53s/it]
 47%|####6     | 292/625 [06:33<06:37,  1.20s/it]
 47%|####6     | 293/625 [06:33<05:27,  1.01it/s]
 47%|####7     | 294/625 [06:34<04:28,  1.23it/s]
 47%|####7     | 295/625 [06:34<03:48,  1.45it/s]
 47%|####7     | 296/625 [06:34<03:14,  1.69it/s]
 48%|####7     | 297/625 [06:42<14:42,  2.69s/it]
 48%|####7     | 298/625 [06:42<10:49,  1.99s/it]
 48%|####7     | 299/625 [06:43<08:10,  1.50s/it]
 48%|####8     | 300/625 [06:43<06:24,  1.18s/it]
 48%|####8     | 301/625 [06:44<05:08,  1.05it/s]
 48%|####8     | 302/625 [06:44<04:19,  1.24it/s]
 48%|####8     | 303/625 [06:44<03:40,  1.46it/s]
 49%|####8     | 304/625 [06:45<03:09,  1.70it/s]
 49%|####8     | 305/625 [06:53<14:36,  2.74s/it]
 49%|####8     | 306/625 [06:53<10:49,  2.04s/it]
 49%|####9     | 307/625 [06:53<08:09,  1.54s/it]
 49%|####9     | 308/625 [06:54<06:24,  1.21s/it]
 49%|####9     | 309/625 [06:54<05:09,  1.02it/s]
 50%|####9     | 310/625 [06:55<04:13,  1.24it/s]
 50%|####9     | 311/625 [06:55<03:34,  1.46it/s]
 50%|####9     | 312/625 [06:55<03:05,  1.69it/s]
 50%|#####     | 313/625 [07:03<14:10,  2.73s/it]
 50%|#####     | 314/625 [07:04<10:30,  2.03s/it]
 50%|#####     | 315/625 [07:04<08:03,  1.56s/it]
 51%|#####     | 316/625 [07:04<06:19,  1.23s/it]
 51%|#####     | 317/625 [07:05<05:01,  1.02it/s]
 51%|#####     | 318/625 [07:05<04:08,  1.23it/s]
 51%|#####1    | 319/625 [07:06<03:31,  1.45it/s]
 51%|#####1    | 320/625 [07:06<03:03,  1.66it/s]
 51%|#####1    | 321/625 [07:13<12:05,  2.39s/it]
 52%|#####1    | 322/625 [07:13<09:07,  1.81s/it]
 52%|#####1    | 323/625 [07:13<06:56,  1.38s/it]
 52%|#####1    | 324/625 [07:14<05:29,  1.09s/it]
 52%|#####2    | 325/625 [07:14<04:35,  1.09it/s]
 52%|#####2    | 326/625 [07:15<03:55,  1.27it/s]
 52%|#####2    | 327/625 [07:15<03:19,  1.49it/s]
 52%|#####2    | 328/625 [07:16<02:48,  1.76it/s]
 53%|#####2    | 329/625 [07:21<09:34,  1.94s/it]
 53%|#####2    | 330/625 [07:21<07:34,  1.54s/it]
 53%|#####2    | 331/625 [07:22<05:52,  1.20s/it]
 53%|#####3    | 332/625 [07:22<04:40,  1.05it/s]
 53%|#####3    | 333/625 [07:23<03:52,  1.25it/s]
 53%|#####3    | 334/625 [07:23<03:26,  1.41it/s]
 54%|#####3    | 335/625 [07:24<03:02,  1.59it/s]
 54%|#####3    | 336/625 [07:24<02:42,  1.78it/s]
 54%|#####3    | 337/625 [07:32<12:57,  2.70s/it]
 54%|#####4    | 338/625 [07:32<09:37,  2.01s/it]
 54%|#####4    | 339/625 [07:32<07:11,  1.51s/it]
 54%|#####4    | 340/625 [07:33<05:29,  1.16s/it]
 55%|#####4    | 341/625 [07:33<04:21,  1.09it/s]
 55%|#####4    | 342/625 [07:33<03:38,  1.29it/s]
 55%|#####4    | 343/625 [07:34<03:08,  1.50it/s]
 55%|#####5    | 344/625 [07:34<02:43,  1.71it/s]
 55%|#####5    | 345/625 [07:42<13:15,  2.84s/it]
 55%|#####5    | 346/625 [07:43<09:41,  2.09s/it]
 56%|#####5    | 347/625 [07:43<07:13,  1.56s/it]
 56%|#####5    | 348/625 [07:43<05:34,  1.21s/it]
 56%|#####5    | 349/625 [07:44<04:31,  1.02it/s]
 56%|#####6    | 350/625 [07:44<03:42,  1.24it/s]INFO:root:Step: 19100. Epoch: 31/50. Iteration: 351/625. Cls loss: 566.465. Reg loss: 2.324. Seg loss: 0.439. Total loss: 569.229

 56%|#####6    | 351/625 [07:45<03:08,  1.45it/s]
 56%|#####6    | 352/625 [07:45<02:42,  1.68it/s]
 56%|#####6    | 353/625 [07:53<13:05,  2.89s/it]
 57%|#####6    | 354/625 [07:54<09:42,  2.15s/it]
 57%|#####6    | 355/625 [07:54<07:25,  1.65s/it]
 57%|#####6    | 356/625 [07:55<05:44,  1.28s/it]
 57%|#####7    | 357/625 [07:55<04:29,  1.01s/it]
 57%|#####7    | 358/625 [07:55<03:34,  1.24it/s]
 57%|#####7    | 359/625 [07:56<02:55,  1.51it/s]
 58%|#####7    | 360/625 [07:56<02:30,  1.77it/s]
 58%|#####7    | 361/625 [08:04<12:31,  2.85s/it]
 58%|#####7    | 362/625 [08:05<09:15,  2.11s/it]
 58%|#####8    | 363/625 [08:05<06:57,  1.59s/it]
 58%|#####8    | 364/625 [08:05<05:17,  1.22s/it]
 58%|#####8    | 365/625 [08:06<04:11,  1.03it/s]
 59%|#####8    | 366/625 [08:06<03:28,  1.24it/s]
 59%|#####8    | 367/625 [08:06<02:50,  1.51it/s]
 59%|#####8    | 368/625 [08:07<02:26,  1.76it/s]
 59%|#####9    | 369/625 [08:15<11:52,  2.79s/it]
 59%|#####9    | 370/625 [08:15<09:08,  2.15s/it]
 59%|#####9    | 371/625 [08:16<07:00,  1.65s/it]
 60%|#####9    | 372/625 [08:16<05:27,  1.29s/it]
 60%|#####9    | 373/625 [08:17<04:17,  1.02s/it]
 60%|#####9    | 374/625 [08:17<03:27,  1.21it/s]
 60%|######    | 375/625 [08:18<02:54,  1.44it/s]
 60%|######    | 376/625 [08:18<02:37,  1.58it/s]
 60%|######    | 377/625 [08:25<11:03,  2.67s/it]
 60%|######    | 378/625 [08:26<08:58,  2.18s/it]
 61%|######    | 379/625 [08:27<06:48,  1.66s/it]
 61%|######    | 380/625 [08:27<05:11,  1.27s/it]
 61%|######    | 381/625 [08:28<04:02,  1.00it/s]
 61%|######1   | 382/625 [08:28<03:20,  1.21it/s]
 61%|######1   | 383/625 [08:29<02:52,  1.40it/s]
 61%|######1   | 384/625 [08:29<02:31,  1.60it/s]
 62%|######1   | 385/625 [08:36<10:47,  2.70s/it]
 62%|######1   | 386/625 [08:37<08:26,  2.12s/it]
 62%|######1   | 387/625 [08:38<06:21,  1.60s/it]
 62%|######2   | 388/625 [08:38<04:54,  1.24s/it]
 62%|######2   | 389/625 [08:39<03:58,  1.01s/it]
 62%|######2   | 390/625 [08:39<03:16,  1.20it/s]
 63%|######2   | 391/625 [08:39<02:44,  1.42it/s]
 63%|######2   | 392/625 [08:40<02:18,  1.69it/s]
 63%|######2   | 393/625 [08:47<10:25,  2.70s/it]
 63%|######3   | 394/625 [08:48<08:23,  2.18s/it]
 63%|######3   | 395/625 [08:49<06:23,  1.67s/it]
 63%|######3   | 396/625 [08:49<04:59,  1.31s/it]
 64%|######3   | 397/625 [08:50<03:54,  1.03s/it]
 64%|######3   | 398/625 [08:50<03:06,  1.22it/s]
 64%|######3   | 399/625 [08:50<02:36,  1.44it/s]
 64%|######4   | 400/625 [08:51<02:21,  1.59it/s]
 64%|######4   | 401/625 [08:58<09:32,  2.56s/it]
 64%|######4   | 402/625 [08:59<07:56,  2.14s/it]
 64%|######4   | 403/625 [08:59<06:03,  1.64s/it]
 65%|######4   | 404/625 [09:00<04:38,  1.26s/it]
 65%|######4   | 405/625 [09:00<03:40,  1.00s/it]
 65%|######4   | 406/625 [09:01<03:03,  1.20it/s]
 65%|######5   | 407/625 [09:01<02:38,  1.37it/s]
 65%|######5   | 408/625 [09:02<02:15,  1.61it/s]
 65%|######5   | 409/625 [09:08<09:01,  2.51s/it]
